phase,epoch,train_task_loss,train_kl,train_cost,train_total_loss,beta,gamma,train_accuracy,val_loss,val_accuracy,epoch_time_sec
finetune,1,1.7488750622007583,0.0,0.0,1.7488750622007583,0.0,0.0,0.41708887742625345,1.0693353426456451,0.6405999848246574,54.21978712081909
finetune,2,1.2429466182655757,0.0,0.0,1.2429466182655757,0.0,0.0,0.5945777626170052,0.7498149195313454,0.750399979352951,52.82135319709778
finetune,3,1.034377231101195,0.0,0.0,1.034377231101195,0.0,0.0,0.655444429119428,0.6475106182694436,0.7685999816656113,52.816513538360596
finetune,4,0.9117775153120359,0.0,0.0,0.9117775153120359,0.0,0.0,0.6916222074959013,0.577869244068861,0.7957999795675278,53.98918342590332
finetune,5,0.8205262678530482,0.0,0.0,0.8205262678530482,0.0,0.0,0.7228888728221258,0.5116912233829498,0.8171999758481979,56.283761739730835
finetune,6,0.7660196281472842,0.0,0.0,0.7660196281472842,0.0,0.0,0.7385777614514033,0.4506519338488579,0.8417999744415283,54.503992795944214
finetune,7,0.709603062156174,0.0,0.0,0.709603062156174,0.0,0.0,0.7591999824841817,0.44632408127188683,0.8453999739885331,56.68864321708679
finetune,8,0.673216618862417,0.0,0.0,0.673216618862417,0.0,0.0,0.7706888683636983,0.42844848096370697,0.8545999735593796,53.27023911476135
finetune,9,0.6392151667012109,0.0,0.0,0.6392151667012109,0.0,0.0,0.7831777573956383,0.3861324952542782,0.8647999733686447,56.19947934150696
finetune,10,0.6088333797620402,0.0,0.0,0.6088333797620402,0.0,0.0,0.7926666451162762,0.3752127684652805,0.8727999740839004,53.43623638153076
finetune,11,0.5792621326280964,0.0,0.0,0.5792621326280964,0.0,0.0,0.8022221998373668,0.35291341960430145,0.87399997651577,55.38000988960266
finetune,12,0.5653678681618638,0.0,0.0,0.5653678681618638,0.0,0.0,0.8072444228993522,0.3302152682095766,0.8813999783992768,53.633875370025635
finetune,13,0.5486407108108202,0.0,0.0,0.5486407108108202,0.0,0.0,0.8128444212675094,0.32409031957387924,0.8861999768018722,56.77059245109558
finetune,14,0.524325107038021,0.0,0.0,0.524325107038021,0.0,0.0,0.8202666425704956,0.3242418740689754,0.8915999746322631,53.04284381866455
finetune,15,0.5199227906597985,0.0,0.0,0.5199227906597985,0.0,0.0,0.8246444198158053,0.3077746643871069,0.8909999769926071,52.92934226989746
finetune,16,0.49262727992402183,0.0,0.0,0.49262727992402183,0.0,0.0,0.8321333091788822,0.2959437945485115,0.897399976849556,53.590054988861084
finetune,17,0.4782452492333121,0.0,0.0,0.4782452492333121,0.0,0.0,0.8362666435374154,0.300508885383606,0.8945999777317047,53.38945126533508
finetune,18,0.4723147445585993,0.0,0.0,0.4723147445585993,0.0,0.0,0.8389333086543613,0.28403594981878993,0.9017999738454818,52.90979480743408
finetune,19,0.4564774255040619,0.0,0.0,0.4564774255040619,0.0,0.0,0.8443110865354538,0.28989476040005685,0.9019999754428863,52.822688817977905
finetune,20,0.4536104310552279,0.0,0.0,0.4536104310552279,0.0,0.0,0.8443555308712853,0.275331477150321,0.9051999771595001,58.68729496002197
finetune,21,0.4452617208908002,0.0,0.0,0.4452617208908002,0.0,0.0,0.8473777537213432,0.27357715837657454,0.9065999794006347,55.20278525352478
finetune,22,0.42856840665141743,0.0,0.0,0.42856840665141743,0.0,0.0,0.851999975376659,0.2671078511327505,0.9095999771356582,53.5738365650177
finetune,23,0.42977294876343675,0.0,0.0,0.42977294876343675,0.0,0.0,0.8537555306487613,0.2608144526183605,0.9093999773263931,55.34184527397156
finetune,24,0.4197598909503884,0.0,0.0,0.4197598909503884,0.0,0.0,0.8561110863420698,0.2568657697737217,0.9107999753952026,55.34119915962219
finetune,25,0.41890513974759314,0.0,0.0,0.41890513974759314,0.0,0.0,0.8562221977445814,0.2606128447502851,0.910399979352951,53.81239652633667
finetune,26,0.41444995295670295,0.0,0.0,0.41444995295670295,0.0,0.0,0.8569110864400864,0.26013597432523966,0.9123999780416489,56.601754665374756
finetune,27,0.4091420652137862,0.0,0.0,0.4091420652137862,0.0,0.0,0.8589777527252833,0.2703255318850279,0.9065999752283096,53.31697654724121
finetune,28,0.4149487957855066,0.0,0.0,0.4149487957855066,0.0,0.0,0.8578888648086124,0.26232128594070675,0.9109999758005142,53.93333148956299
finetune,29,0.4108203947130177,0.0,0.0,0.4108203947130177,0.0,0.0,0.8598221978876326,0.25295351929962634,0.9123999756574631,55.40053677558899
finetune,30,0.40603918097085423,0.0,0.0,0.40603918097085423,0.0,0.0,0.8607777529292636,0.2534081304073334,0.9133999806642532,56.3121383190155
