phase,epoch,train_task_loss,train_kl,train_cost,train_total_loss,beta,gamma,train_accuracy,val_loss,val_accuracy,epoch_time_sec
finetune,1,1.1286508494615555,0.0,0.0,1.1286508494615555,0.0,0.0,0.6581333191527261,0.5874984809756278,0.8023999792337417,55.159444093704224
finetune,2,0.8133947278724777,0.0,0.0,0.8133947278724777,0.0,0.0,0.7301555395126342,0.48541929632425307,0.8275999766588211,50.49782347679138
finetune,3,0.7298591816094187,0.0,0.0,0.7298591816094187,0.0,0.0,0.7548666494422489,0.42571348682045934,0.8563999772071839,50.877691984176636
finetune,4,0.6756372772322761,0.0,0.0,0.6756372772322761,0.0,0.0,0.7701333140002357,0.4233944776654244,0.844599974155426,50.83162331581116
finetune,5,0.6467540021902985,0.0,0.0,0.6467540021902985,0.0,0.0,0.7814444241258833,0.3851358398795128,0.8619999724626541,51.0028178691864
finetune,6,0.6097175873650444,0.0,0.0,0.6097175873650444,0.0,0.0,0.793888867828581,0.3851824473589659,0.8681999766826629,50.53204274177551
finetune,7,0.5941409228576554,0.0,0.0,0.5941409228576554,0.0,0.0,0.7973110890388488,0.3546351207792759,0.8709999734163284,51.017306327819824
finetune,8,0.5715000255074766,0.0,0.0,0.5715000255074766,0.0,0.0,0.8061555335256788,0.3441458888351917,0.8807999807596206,51.40541410446167
finetune,9,0.5504172433912754,0.0,0.0,0.5504172433912754,0.0,0.0,0.8130221990081999,0.3377616359293461,0.8845999747514725,50.57121777534485
finetune,10,0.5387827848063574,0.0,0.0,0.5387827848063574,0.0,0.0,0.8148444198899799,0.3279636314511299,0.8889999788999557,50.92779564857483
finetune,11,0.5284004063738716,0.0,0.0,0.5284004063738716,0.0,0.0,0.8206221981181039,0.32157501228153706,0.8923999744653702,50.78041386604309
finetune,12,0.520823976703816,0.0,0.0,0.520823976703816,0.0,0.0,0.8233110876215829,0.2989244894683361,0.8967999756336212,50.699748277664185
finetune,13,0.5048781467146344,0.0,0.0,0.5048781467146344,0.0,0.0,0.8278221986028883,0.3033631867170334,0.8963999772071838,50.55444598197937
finetune,14,0.49028058821956316,0.0,0.0,0.49028058821956316,0.0,0.0,0.833044419950909,0.3125080356746912,0.8919999748468399,50.83258056640625
finetune,15,0.4936181233657731,0.0,0.0,0.4936181233657731,0.0,0.0,0.8324888647927178,0.2899248584359884,0.9021999776363373,51.69495415687561
finetune,16,0.4750598090473149,0.0,0.0,0.4750598090473149,0.0,0.0,0.8371777537796232,0.2947504910081625,0.8997999781370163,50.64793109893799
finetune,17,0.4725121078557438,0.0,0.0,0.4725121078557438,0.0,0.0,0.8390888645913865,0.2794313421472907,0.896599977016449,51.37943387031555
finetune,18,0.4589055445955859,0.0,0.0,0.4589055445955859,0.0,0.0,0.8429999755488502,0.281789915189147,0.8967999762296677,50.331942558288574
finetune,19,0.45638306621048186,0.0,0.0,0.45638306621048186,0.0,0.0,0.845644420252906,0.26121636360883715,0.909999977350235,50.99198603630066
finetune,20,0.4459439135425621,0.0,0.0,0.4459439135425621,0.0,0.0,0.8500221977631252,0.26468877974897626,0.9129999786615371,51.45592737197876
finetune,21,0.44664017831285796,0.0,0.0,0.44664017831285796,0.0,0.0,0.8468221971723768,0.26806543983519077,0.9099999779462814,50.927149295806885
finetune,22,0.4383004751222001,0.0,0.0,0.4383004751222001,0.0,0.0,0.8495555310779148,0.26184856906533244,0.908399977684021,50.66064143180847
finetune,23,0.4399664640012715,0.0,0.0,0.4399664640012715,0.0,0.0,0.8503555318382051,0.2666286503896117,0.9055999785661697,50.91808581352234
finetune,24,0.4365478586074379,0.0,0.0,0.4365478586074379,0.0,0.0,0.8521999749210146,0.25773315858095885,0.9101999753713608,50.93714880943298
finetune,25,0.42648174427449703,0.0,0.0,0.42648174427449703,0.0,0.0,0.8539999748600854,0.25901885468512775,0.9069999754428864,52.89962697029114
finetune,26,0.4313836066507631,0.0,0.0,0.4313836066507631,0.0,0.0,0.8539555307891634,0.25272930156439544,0.9113999742269516,52.0592315196991
finetune,27,0.4219231884347068,0.0,0.0,0.4219231884347068,0.0,0.0,0.8543333082066642,0.25076588947325945,0.9135999768972397,51.49824786186218
finetune,28,0.42196486678388384,0.0,0.0,0.42196486678388384,0.0,0.0,0.8554444199138217,0.2520368910953403,0.908399976491928,51.39757204055786
finetune,29,0.42064800331162083,0.0,0.0,0.42064800331162083,0.0,0.0,0.856044420003891,0.2594060206413269,0.9099999767541885,50.79055738449097
finetune,30,0.42159942486219937,0.0,0.0,0.42159942486219937,0.0,0.0,0.8581777526272668,0.2614228054881096,0.9145999765396118,50.81127452850342
