phase,epoch,train_task_loss,train_kl,train_total_loss,beta,train_accuracy,val_loss,val_accuracy,epoch_time_sec
dpap_train,1,0.9418235592692666,0.0,0.9418235592692666,0.0,0.6623263888888888,0.9068480134010315,0.6689453125,34.51064109802246
dpap_train,2,0.9348379607893463,0.0,0.9348379607893463,0.0,0.6644186253561254,1.0037876695394516,0.6435546875,35.48151159286499
dpap_train,3,0.9635135789542456,0.0,0.9635135789542456,0.0,0.6520432692307693,1.9459263414144516,0.4154296875,35.495338439941406
dpap_train,4,1.101398100540509,0.0,1.101398100540509,0.0,0.6031873219373219,1.0937282502651215,0.599609375,35.539788484573364
dpap_train,5,1.0671164945319846,0.0,1.0671164945319846,0.0,0.615295584045584,1.0269339859485627,0.6185546875,34.64601969718933
dpap_train,6,1.0419879824008018,0.0,1.0419879824008018,0.0,0.6230190527065527,1.1002882584929465,0.6095703125,34.50099515914917
dpap_train,7,1.0661648588302808,0.0,1.0661648588302808,0.0,0.6166310541310541,1.0196043506264687,0.624609375,34.5090012550354
dpap_train,8,1.0552903979252546,0.0,1.0552903979252546,0.0,0.617988782051282,1.2909118473529815,0.53671875,34.043925046920776
dpap_train,9,1.0883594320030974,0.0,1.0883594320030974,0.0,0.6076834045584045,2.829186314344406,0.3537109375,34.34393906593323
dpap_train,10,1.2845489875203864,0.0,1.2845489875203864,0.0,0.5474314458689459,1.3306770980358125,0.545703125,34.53494954109192
dpap_train,11,1.2372540797603095,0.0,1.2372540797603095,0.0,0.5617877492877493,1.1389179721474647,0.5828125,34.41416788101196
dpap_train,12,1.2013285633845208,0.0,1.2013285633845208,0.0,0.5717592592592593,1.2947809606790543,0.5341796875,34.40318298339844
dpap_train,13,1.2237160745848956,0.0,1.2237160745848956,0.0,0.563034188034188,1.1725330397486686,0.5736328125,34.337560415267944
dpap_train,14,1.2142549634319424,0.0,1.2142549634319424,0.0,0.5641470797720798,2.984786158800125,0.2388671875,34.424970388412476
dpap_train,15,1.4890474009717631,0.0,1.4890474009717631,0.0,0.460536858974359,1.3510404735803605,0.48828125,34.57926940917969
dpap_train,16,1.3854563412842926,0.0,1.3854563412842926,0.0,0.49281071937321935,1.5005972743034364,0.4611328125,34.43096995353699
dpap_train,17,1.4117375629240292,0.0,1.4117375629240292,0.0,0.48010149572649574,1.3501511693000794,0.5041015625,34.407002687454224
dpap_train,18,1.4006858884099542,0.0,1.4006858884099542,0.0,0.48390758547008544,1.8019423067569733,0.4001953125,34.29110503196716
dpap_train,19,1.467695012051835,0.0,1.467695012051835,0.0,0.4596465455840456,1.3963385432958604,0.4875,34.053990840911865
dpap_train,20,1.4383554085027799,0.0,1.4383554085027799,0.0,0.46530003561253563,3.5945214331150055,0.1130859375,47.04417586326599
dpap_train,21,1.8124887287786544,0.0,1.8124887287786544,0.0,0.322872150997151,1.6763158768415451,0.361328125,35.506611585617065
dpap_train,22,1.6949926003431663,0.0,1.6949926003431663,0.0,0.35340990028490027,1.7512820303440093,0.3375,34.37987208366394
dpap_train,23,1.6972897979948256,0.0,1.6972897979948256,0.0,0.3493812321937322,1.7009301781654358,0.3689453125,34.51767563819885
dpap_train,24,1.70414166776543,0.0,1.70414166776543,0.0,0.3496483262108262,2.1476045846939087,0.2498046875,34.21527600288391
dpap_train,25,1.809252465892042,0.0,1.809252465892042,0.0,0.30844907407407407,1.78407880961895,0.3267578125,34.21393442153931
dpap_train,26,1.7996813313573854,0.0,1.7996813313573854,0.0,0.307247150997151,3.2743805766105654,0.110546875,34.222750186920166
dpap_train,27,2.36402580201456,0.0,2.36402580201456,0.0,0.16929309116809116,2.1170342594385145,0.212109375,34.181917667388916
dpap_train,28,2.109947711314231,0.0,2.109947711314231,0.0,0.1988292378917379,2.1591279447078704,0.194140625,34.10792899131775
dpap_train,29,2.146391058579469,0.0,2.146391058579469,0.0,0.19938568376068377,2.473346400260925,0.1353515625,34.44836640357971
dpap_train,30,2.4453259444983937,0.0,2.4453259444983937,0.0,0.13810986467236466,2.4723636329174044,0.1361328125,34.22890090942383
finetune,1,2.15183342963542,0.0,2.15183342963542,0.0,0.15186520655270655,2.057395079731941,0.1720703125,29.580442667007446
finetune,2,2.044825186756601,0.0,2.044825186756601,0.0,0.1720753205128205,2.017396032810211,0.187890625,29.395787239074707
finetune,3,2.020895788472602,0.0,2.020895788472602,0.0,0.18193554131054132,1.9940762370824814,0.1869140625,30.134143114089966
finetune,4,2.0062027853778286,0.0,2.0062027853778286,0.0,0.18863514957264957,1.9811248242855073,0.1998046875,31.252540588378906
finetune,5,1.9983528159622452,0.0,1.9983528159622452,0.0,0.1893696581196581,1.978148165345192,0.1931640625,29.386244297027588
finetune,6,1.9876610954262932,0.0,1.9876610954262932,0.0,0.19132834757834757,1.9589331090450286,0.200390625,29.328364372253418
finetune,7,1.9798461436546086,0.0,1.9798461436546086,0.0,0.19651442307692307,1.956237131357193,0.2080078125,29.648183345794678
finetune,8,1.9776458831933827,0.0,1.9776458831933827,0.0,0.19920762108262108,1.9493054121732711,0.215234375,29.571579217910767
finetune,9,1.9724533163923823,0.0,1.9724533163923823,0.0,0.20034277065527065,1.9447505086660386,0.21875,29.38955569267273
finetune,10,1.9670270973460966,0.0,1.9670270973460966,0.0,0.20192307692307693,1.9302001684904098,0.23203125,29.077616214752197
finetune,11,1.9673803154899183,0.0,1.9673803154899183,0.0,0.20439369658119658,1.931415617465973,0.2287109375,29.432488203048706
finetune,12,1.965296954510898,0.0,1.965296954510898,0.0,0.20610754985754987,1.9270644903182983,0.2333984375,29.383763551712036
finetune,13,1.9628778264733122,0.0,1.9628778264733122,0.0,0.20621883903133903,1.9275355964899064,0.2326171875,29.05758047103882
finetune,14,1.9598026197520417,0.0,1.9598026197520417,0.0,0.20886752136752137,1.926989284157753,0.2376953125,29.596006631851196
finetune,15,1.9587607108629668,0.0,1.9587607108629668,0.0,0.20864494301994302,1.9260234832763672,0.239453125,29.51791787147522
finetune,16,1.9585080435473015,0.0,1.9585080435473015,0.0,0.20995815527065528,1.9216173619031907,0.23515625,29.49822998046875
finetune,17,1.9552791723158964,0.0,1.9552791723158964,0.0,0.2101584757834758,1.9221268504858018,0.2376953125,29.658143997192383
finetune,18,1.9571927653418646,0.0,1.9571927653418646,0.0,0.2129852207977208,1.9168438643217087,0.2390625,29.474361896514893
finetune,19,1.956090613987371,0.0,1.956090613987371,0.0,0.2093349358974359,1.9212475031614304,0.240625,29.51345181465149
finetune,20,1.9563800782559604,0.0,1.9563800782559604,0.0,0.2100249287749288,1.9164903849363326,0.2369140625,29.41382622718811
