phase,epoch,train_task_loss,train_kl,train_cost,train_total_loss,beta,gamma,train_accuracy,val_loss,val_accuracy,epoch_time_sec
finetune,1,0.6305284235792028,0.0,0.0,0.6305284235792028,0.0,0.0,0.8031999775436189,0.19457928191870452,0.935799977183342,65.48921823501587
finetune,2,0.39343661280141934,0.0,0.0,0.39343661280141934,0.0,0.0,0.8764221967591179,0.13841826271265745,0.9561999779939652,58.40663480758667
finetune,3,0.3379019639061557,0.0,0.0,0.3379019639061557,0.0,0.0,0.8896888648139106,0.11417812621220946,0.9631999784708023,58.90687966346741
finetune,4,0.2988995066678358,0.0,0.0,0.2988995066678358,0.0,0.0,0.9017999768919415,0.11005452392622829,0.9651999753713608,58.52225041389465
finetune,5,0.2786673740670085,0.0,0.0,0.2786673740670085,0.0,0.0,0.907444420920478,0.09222666880115866,0.9689999788999557,58.81817293167114
finetune,6,0.2660547479449047,0.0,0.0,0.2660547479449047,0.0,0.0,0.9118444207641814,0.1009063536208123,0.9633999758958817,58.362332344055176
finetune,7,0.25582575884751146,0.0,0.0,0.25582575884751146,0.0,0.0,0.9157333101166619,0.0900567083247006,0.9725999772548676,58.94018912315369
finetune,8,0.2479908645297918,0.0,0.0,0.2479908645297918,0.0,0.0,0.9191333099868563,0.09467456706799567,0.9681999778747559,58.59195518493652
finetune,9,0.23660287033145627,0.0,0.0,0.23660287033145627,0.0,0.0,0.9214221992757585,0.08957690951414406,0.9709999740123749,58.19334268569946
finetune,10,0.22684169021124642,0.0,0.0,0.22684169021124642,0.0,0.0,0.9248221986161338,0.08866606087423862,0.9699999779462815,58.631449460983276
finetune,11,0.22184932956679,0.0,0.0,0.22184932956679,0.0,0.0,0.9258666437864304,0.09564836780540645,0.9667999750375748,58.41603922843933
finetune,12,0.21672125252274174,0.0,0.0,0.21672125252274174,0.0,0.0,0.9285555322964986,0.07551850474439561,0.9739999800920487,58.26023888587952
finetune,13,0.20811314218988022,0.0,0.0,0.20811314218988022,0.0,0.0,0.9305333113008075,0.08478121684864164,0.9751999771595001,58.639918088912964
finetune,14,0.201356777847848,0.0,0.0,0.201356777847848,0.0,0.0,0.933822199371126,0.07992254103999585,0.9719999814033509,58.53061819076538
finetune,15,0.19410242137602635,0.0,0.0,0.19410242137602635,0.0,0.0,0.9357777556445863,0.07582338971085846,0.9749999779462815,58.98683762550354
finetune,16,0.18357957294935154,0.0,0.0,0.18357957294935154,0.0,0.0,0.9390221993128459,0.07461606851313263,0.9747999751567841,58.79312539100647
finetune,17,0.17992389051864544,0.0,0.0,0.17992389051864544,0.0,0.0,0.9409777553876241,0.07230804883409292,0.9789999783039093,58.818382263183594
finetune,18,0.17830864653715656,0.0,0.0,0.17830864653715656,0.0,0.0,0.9421555330355962,0.07519608022179454,0.9771999770402908,58.6468403339386
finetune,19,0.16497803343356485,0.0,0.0,0.16497803343356485,0.0,0.0,0.944688866270913,0.0577774171018973,0.9809999799728394,58.89622116088867
finetune,20,0.1602256269349406,0.0,0.0,0.1602256269349406,0.0,0.0,0.9467333104213079,0.05894168477971107,0.9811999815702438,58.635031938552856
finetune,21,0.15690534677563442,0.0,0.0,0.15690534677563442,0.0,0.0,0.9480666441387601,0.05990830854978412,0.9807999819517136,58.35503697395325
finetune,22,0.15376321113616642,0.0,0.0,0.15376321113616642,0.0,0.0,0.9490222003062566,0.06102755231317133,0.980999979376793,58.62769293785095
finetune,23,0.15256122627812954,0.0,0.0,0.15256122627812954,0.0,0.0,0.9501333098941379,0.05116055192891508,0.9847999805212021,58.72281789779663
finetune,24,0.14445383312491078,0.0,0.0,0.14445383312491078,0.0,0.0,0.9530444222026401,0.04768285514321178,0.9857999819517136,58.48980164527893
finetune,25,0.14402150466055091,0.0,0.0,0.14402150466055091,0.0,0.0,0.952755533059438,0.05477673038374633,0.9837999814748764,58.66303586959839
finetune,26,0.13938976061944333,0.0,0.0,0.13938976061944333,0.0,0.0,0.9532888666126463,0.04886725369375199,0.9847999793291092,58.21002507209778
finetune,27,0.13723840988499836,0.0,0.0,0.13723840988499836,0.0,0.0,0.9551555332872602,0.051652661385014655,0.9841999781131744,59.14326214790344
finetune,28,0.13837662585597071,0.0,0.0,0.13837662585597071,0.0,0.0,0.9539777553743787,0.051250694303307684,0.9849999797344208,58.436471939086914
finetune,29,0.13348373797618682,0.0,0.0,0.13348373797618682,0.0,0.0,0.9567110875580046,0.047781190485693514,0.9851999813318253,58.457348585128784
finetune,30,0.13283683685016714,0.0,0.0,0.13283683685016714,0.0,0.0,0.9564666445387734,0.04752984069753438,0.9865999817848206,58.89258933067322
