phase,epoch,train_task_loss,train_kl,train_cost,train_total_loss,beta,gamma,train_accuracy,val_loss,val_accuracy,epoch_time_sec
pretrain,1,0.09025788615975115,4874.31982421875,4982018048.0,0.09025788615975115,0.0,0.0,0.19386666127377086,0.08441656649112701,0.25999999321997164,71.99852728843689
pretrain,2,0.07498965631342597,4874.31982421875,4982018048.0,0.07498965631342597,0.0,0.0,0.3974222110791339,0.06500469036400318,0.5147999852895737,64.61630439758301
pretrain,3,0.06525201693591144,4874.31982421875,4982018048.0,0.06525201693591144,0.0,0.0,0.5021999864942498,0.05695969015359879,0.5667999863624573,64.35829973220825
pretrain,4,0.058008718051844176,4874.31982421875,4982018048.0,0.058008718051844176,0.0,0.0,0.570066651834382,0.05029218999668956,0.6367999875545501,64.51907086372375
pretrain,5,0.051544898313780625,4874.31982421875,4982018048.0,0.051544898313780625,0.0,0.0,0.6241110962960456,0.04357375226914883,0.6857999873161316,64.27485013008118
pretrain,6,0.04624142573732469,4874.31982421875,4982018048.0,0.04624142573732469,0.0,0.0,0.6688666526145405,0.03962406426668167,0.7169999861717224,64.52477955818176
pretrain,7,0.04089271030285292,4874.31982421875,4982018048.0,0.04089271030285292,0.0,0.0,0.7099777632289462,0.03724500192329287,0.7361999815702438,64.52062797546387
pretrain,8,0.037513612904068495,4874.31982421875,4982018048.0,0.037513612904068495,0.0,0.0,0.7360222069422404,0.03497093915939331,0.7511999779939651,64.66080808639526
pretrain,9,0.03476128642343813,4874.31982421875,4982018048.0,0.03476128642343813,0.0,0.0,0.7571555377708541,0.032692501805722717,0.7733999794721603,64.16722846031189
pretrain,10,0.03255725853145122,4874.31982421875,4982018048.0,0.03255725853145122,0.0,0.0,0.7735555360714594,0.031259688967838886,0.784799980521202,64.2828631401062
pretrain,11,0.03041139032588237,4874.31982421875,4982018048.0,0.03041139032588237,0.0,0.0,0.7917555349402957,0.02956843883730471,0.7993999773263931,64.30209994316101
pretrain,12,0.028513612455377976,4874.31982421875,4982018048.0,0.028513612455377976,0.0,0.0,0.8049777552154329,0.028188751321285965,0.8051999783515931,64.28289890289307
pretrain,13,0.026938577657565476,4874.31982421875,4982018048.0,0.026938577657565476,0.0,0.0,0.815733310116662,0.026362501187250018,0.8209999740123749,64.61947822570801
pretrain,14,0.025578890092050034,4874.31982421875,4982018048.0,0.025578890092050034,0.0,0.0,0.8266221988863415,0.025787813728675245,0.8221999794244766,64.32878136634827
pretrain,15,0.02426402892710434,4874.31982421875,4982018048.0,0.02426402892710434,0.0,0.0,0.8376666425996356,0.0252678135689348,0.827399976849556,64.33480644226074
pretrain,16,0.022655487183688417,4874.31982421875,4982018048.0,0.022655487183688417,0.0,0.0,0.8493110869328181,0.026806563725695013,0.8267999768257142,64.35666871070862
pretrain,17,0.02163267463704364,4874.31982421875,4982018048.0,0.02163267463704364,0.0,0.0,0.8557555303970973,0.021803750982508065,0.8527999752759934,64.30793261528015
pretrain,18,0.020890591287364563,4874.31982421875,4982018048.0,0.020890591287364563,0.0,0.0,0.8597333090172874,0.02240375100634992,0.8479999762773514,64.26440763473511
pretrain,19,0.01992586901463154,4874.31982421875,4982018048.0,0.01992586901463154,0.0,0.0,0.8654444201787312,0.020389688424766062,0.8635999768972397,64.24707174301147
pretrain,20,0.01919309119280014,4874.31982421875,4982018048.0,0.01919309119280014,0.0,0.0,0.8705333088503944,0.02208000101149082,0.8507999753952027,64.16251492500305
pretrain,21,0.01833291753402187,4874.31982421875,4982018048.0,0.01833291753402187,0.0,0.0,0.8785555311044058,0.02087718853726983,0.8541999739408493,64.142418384552
pretrain,22,0.017658542505361967,4874.31982421875,4982018048.0,0.017658542505361967,0.0,0.0,0.8836444201072057,0.019755000937730072,0.8599999779462815,64.15909767150879
pretrain,23,0.01686958414166131,4874.31982421875,4982018048.0,0.01686958414166131,0.0,0.0,0.8889110863871045,0.019482813449576496,0.865599974989891,64.3519697189331
pretrain,24,0.016139861888045236,4874.31982421875,4982018048.0,0.016139861888045236,0.0,0.0,0.894422197871738,0.019615625916048884,0.8673999768495559,64.38498997688293
