phase,epoch,train_task_loss,train_kl,train_cost,train_total_loss,beta,gamma,train_accuracy,val_loss,val_accuracy,epoch_time_sec
finetune,1,1.6886003414127562,0.0,0.0,1.6886003414127562,0.0,0.0,0.45242220908403397,0.9421576023101806,0.7029999840259552,67.14847469329834
finetune,2,1.1223980158567428,0.0,0.0,1.1223980158567428,0.0,0.0,0.6485110968020227,0.662865327000618,0.7811999797821045,59.93539643287659
finetune,3,0.907651654250092,0.0,0.0,0.907651654250092,0.0,0.0,0.709977762831582,0.5279021616280078,0.831999973654747,59.82110667228699
finetune,4,0.7733591550919745,0.0,0.0,0.7733591550919745,0.0,0.0,0.7481999818483989,0.450906533151865,0.8517999738454819,59.76432204246521
finetune,5,0.6739111368026999,0.0,0.0,0.6739111368026999,0.0,0.0,0.7787333141432868,0.3746219862997532,0.8697999775409698,59.37054753303528
finetune,6,0.6059930435319741,0.0,0.0,0.6059930435319741,0.0,0.0,0.7996444231934018,0.35093611784279344,0.8805999767780304,61.673866748809814
finetune,7,0.5604109788106547,0.0,0.0,0.5604109788106547,0.0,0.0,0.8138666427797742,0.3043883068114519,0.8973999780416488,61.69674277305603
finetune,8,0.5198826882077588,0.0,0.0,0.5198826882077588,0.0,0.0,0.8244666430685256,0.27296939767897127,0.9111999773979187,61.44744896888733
finetune,9,0.48374847562776674,0.0,0.0,0.48374847562776674,0.0,0.0,0.8378444206052357,0.2472213600575924,0.914799976348877,60.4859094619751
finetune,10,0.4558958484563563,0.0,0.0,0.4558958484563563,0.0,0.0,0.8465999748309453,0.24195660144090653,0.9185999763011933,61.956883907318115
finetune,11,0.4364867405841748,0.0,0.0,0.4364867405841748,0.0,0.0,0.8532888641622332,0.2347135543078184,0.9213999772071838,59.81434226036072
finetune,12,0.41828325422273743,0.0,0.0,0.41828325422273743,0.0,0.0,0.8599999758270052,0.2296196522563696,0.9243999767303467,59.633546590805054
finetune,13,0.396447401204043,0.0,0.0,0.396447401204043,0.0,0.0,0.8662444198131561,0.19784499667584896,0.9361999779939651,60.273597240448
finetune,14,0.3787845203363233,0.0,0.0,0.3787845203363233,0.0,0.0,0.8723999758561453,0.22559348030015827,0.9291999787092209,59.79766654968262
finetune,15,0.36589894079499774,0.0,0.0,0.36589894079499774,0.0,0.0,0.877533309592141,0.19697812417522073,0.9365999764204025,59.762755393981934
finetune,16,0.34907440050608585,0.0,0.0,0.34907440050608585,0.0,0.0,0.8831555322143767,0.18499575667083262,0.9385999768972397,62.568628787994385
finetune,17,0.3387793159402079,0.0,0.0,0.3387793159402079,0.0,0.0,0.885466643108262,0.17230084283277391,0.9409999781847,59.92397499084473
finetune,18,0.32858001610471144,0.0,0.0,0.32858001610471144,0.0,0.0,0.8885777538352543,0.1824361551180482,0.9381999790668487,59.69792628288269
finetune,19,0.3153221084550023,0.0,0.0,0.3153221084550023,0.0,0.0,0.8940666426552667,0.16108387481421232,0.9437999773025513,59.67401146888733
finetune,20,0.30185544334352016,0.0,0.0,0.30185544334352016,0.0,0.0,0.8986221982373132,0.1569551540724933,0.9513999801874161,59.643760204315186
finetune,21,0.29376039079080024,0.0,0.0,0.29376039079080024,0.0,0.0,0.8999555316236284,0.15902382131665946,0.9471999788284302,59.81501221656799
finetune,22,0.2886401172561778,0.0,0.0,0.2886401172561778,0.0,0.0,0.9019555309083727,0.1528697594255209,0.9501999747753144,60.21381497383118
finetune,23,0.2828634931602412,0.0,0.0,0.2828634931602412,0.0,0.0,0.9049999758270052,0.1440432870015502,0.9495999777317047,61.17019748687744
finetune,24,0.27400397184822295,0.0,0.0,0.27400397184822295,0.0,0.0,0.9053777543041441,0.14200726796872915,0.9517999798059463,60.07605791091919
finetune,25,0.2724865357929634,0.0,0.0,0.2724865357929634,0.0,0.0,0.9068444205654992,0.14735387882217765,0.9515999770164489,59.82336235046387
finetune,26,0.26536641746345496,0.0,0.0,0.26536641746345496,0.0,0.0,0.9091999772522185,0.1462096807733178,0.9517999756336212,59.880101442337036
finetune,27,0.26604676405174865,0.0,0.0,0.26604676405174865,0.0,0.0,0.9102666420406765,0.14396319817751646,0.9489999800920487,59.98779559135437
finetune,28,0.26210056599229575,0.0,0.0,0.26210056599229575,0.0,0.0,0.9106444215112263,0.1396145012229681,0.9527999770641327,59.951279640197754
finetune,29,0.2615325556902422,0.0,0.0,0.2615325556902422,0.0,0.0,0.9114666436778175,0.145404316149652,0.9513999789953231,59.483845949172974
finetune,30,0.26278113579998413,0.0,0.0,0.26278113579998413,0.0,0.0,0.9123555309904946,0.14151298184879124,0.9547999781370163,59.64857482910156
