phase,epoch,train_task_loss,train_kl,train_cost,train_total_loss,beta,gamma,train_synops,lambda,train_accuracy,val_loss,val_accuracy,epoch_time_sec
finetune,1,1.301763224469291,0.0,0.0,1.301763224469291,0.0,0.0,0.0,0.0,0.5644666520423359,0.7394459494948387,0.72359998524189,63.12915253639221
finetune,2,0.9127610637081994,0.0,0.0,0.9127610637081994,0.0,0.0,0.0,0.0,0.6701777633362346,0.5976147294044495,0.7925999784469604,51.58496451377869
finetune,3,0.7904392175210847,0.0,0.0,0.7904392175210847,0.0,0.0,0.0,0.0,0.7297555390993754,0.5279573893547058,0.8301999735832214,51.528886795043945
finetune,4,0.719637144671546,0.0,0.0,0.719637144671546,0.0,0.0,0.0,0.0,0.7578666496939129,0.47384464263916015,0.8437999749183654,51.81608176231384
finetune,5,0.6715138492650455,0.0,0.0,0.6715138492650455,0.0,0.0,0.0,0.0,0.7746888683901892,0.4367866997420788,0.8553999769687652,50.91263461112976
finetune,6,0.6380768986708588,0.0,0.0,0.6380768986708588,0.0,0.0,0.0,0.0,0.7868444237444135,0.4174304568767548,0.8627999776601791,51.77733063697815
finetune,7,0.6143121245337857,0.0,0.0,0.6143121245337857,0.0,0.0,0.0,0.0,0.7951110880904727,0.37615019544959066,0.8779999727010727,51.30118942260742
finetune,8,0.5885284968217214,0.0,0.0,0.5885284968217214,0.0,0.0,0.0,0.0,0.8045555329985089,0.38232732728123664,0.8705999749898911,51.34993767738342
finetune,9,0.5694789106316037,0.0,0.0,0.5694789106316037,0.0,0.0,0.0,0.0,0.8095555322700076,0.3631542994081974,0.875799977183342,51.57653450965881
finetune,10,0.5549640847245852,0.0,0.0,0.5549640847245852,0.0,0.0,0.0,0.0,0.8156221987141503,0.3405712508410215,0.8859999763965607,51.224268674850464
finetune,11,0.5339954190784031,0.0,0.0,0.5339954190784031,0.0,0.0,0.0,0.0,0.8199777541557948,0.33632724463939667,0.88899997651577,51.36103129386902
finetune,12,0.5278284482657909,0.0,0.0,0.5278284482657909,0.0,0.0,0.0,0.0,0.8236888651715385,0.3276243687421083,0.8923999792337418,51.613585472106934
finetune,13,0.5163885859813955,0.0,0.0,0.5163885859813955,0.0,0.0,0.0,0.0,0.8293777536021338,0.32306352473795413,0.8941999769210816,51.334242820739746
finetune,14,0.5065709606806437,0.0,0.0,0.5065709606806437,0.0,0.0,0.0,0.0,0.8309999753369225,0.3050039361417294,0.8985999739170074,51.413206338882446
finetune,15,0.5003665307164192,0.0,0.0,0.5003665307164192,0.0,0.0,0.0,0.0,0.8318666420380274,0.31405333198606966,0.8953999769687653,51.52119064331055
finetune,16,0.49185750736130607,0.0,0.0,0.49185750736130607,0.0,0.0,0.0,0.0,0.8368444201681349,0.31124890930950644,0.8963999783992768,51.37757635116577
finetune,17,0.48605729271968207,0.0,0.0,0.48605729271968207,0.0,0.0,0.0,0.0,0.837044419447581,0.3009009008854628,0.9015999764204026,50.918843030929565
finetune,18,0.4743903320862187,0.0,0.0,0.4743903320862187,0.0,0.0,0.0,0.0,0.8419333091047075,0.2873810002207756,0.9029999762773514,50.77073407173157
finetune,19,0.46214580974645086,0.0,0.0,0.46214580974645086,0.0,0.0,0.0,0.0,0.8446444190210767,0.2966927295178175,0.9021999782323837,50.93171739578247
finetune,20,0.4583340419828892,0.0,0.0,0.4583340419828892,0.0,0.0,0.0,0.0,0.8465333082940844,0.2862573291361332,0.9083999752998352,51.66806221008301
finetune,21,0.4594960374633471,0.0,0.0,0.4594960374633471,0.0,0.0,0.0,0.0,0.8465110861592823,0.27779032189399006,0.9065999764204026,51.06911301612854
finetune,22,0.4484218181173007,0.0,0.0,0.4484218181173007,0.0,0.0,0.0,0.0,0.8503777531120512,0.280244522318244,0.9059999763965607,50.96213722229004
finetune,23,0.4450625547021627,0.0,0.0,0.4450625547021627,0.0,0.0,0.0,0.0,0.8505110864506827,0.2883450388908386,0.9039999783039093,50.89746928215027
finetune,24,0.4427226900557677,0.0,0.0,0.4427226900557677,0.0,0.0,0.0,0.0,0.8519555305772357,0.2837161719053984,0.9033999788761139,51.43715763092041
finetune,25,0.4400145776404275,0.0,0.0,0.4400145776404275,0.0,0.0,0.0,0.0,0.8536888644430373,0.2715449645370245,0.911599975824356,51.48731827735901
finetune,26,0.4327097470147742,0.0,0.0,0.4327097470147742,0.0,0.0,0.0,0.0,0.8549333083629608,0.2731883652508259,0.9089999747276306,51.40670299530029
finetune,27,0.44140053106678856,0.0,0.0,0.44140053106678856,0.0,0.0,0.0,0.0,0.8526221981313493,0.26889098327606914,0.9097999781370163,51.65863537788391
finetune,28,0.43492512981924747,0.0,0.0,0.43492512981924747,0.0,0.0,0.0,0.0,0.8556444205840429,0.2722713878750801,0.9107999765872955,51.48053479194641
finetune,29,0.43536384478211404,0.0,0.0,0.43536384478211404,0.0,0.0,0.0,0.0,0.8551999747753143,0.2750482642650604,0.9065999752283096,51.69842576980591
finetune,30,0.4311245368255509,0.0,0.0,0.4311245368255509,0.0,0.0,0.0,0.0,0.8554444194502301,0.2735530937835574,0.908399977684021,51.646204233169556
