phase,epoch,train_task_loss,train_kl,train_cost,train_total_loss,beta,gamma,train_synops,lambda,train_accuracy,val_loss,val_accuracy,epoch_time_sec
bayesian_train,1,0.0649409996328326,4062.013792206419,254271652.87749287,0.0649409996328326,0.0,0.0,242815994.8945869,0.0,0.9891381766381766,0.0027252189153962546,0.99921875,52.098958015441895
bayesian_train,2,0.07229488829375992,4058.2549579326924,255027319.24786323,20.4663150330894,0.005000000000000001,0.0,243502399.4985755,0.07150338937920447,0.9885372150997151,0.0024739560254701588,0.999609375,36.618873834609985
bayesian_train,3,0.0706834457545952,4046.6243197449253,253298419.87464386,40.74037201927598,0.010000000000000002,0.0,241732630.15384614,0.14335025071916802,0.9884259259259259,0.0008948245791401632,0.999609375,36.67525625228882
bayesian_train,4,0.08137623720684192,4027.1976342703883,254068535.52136752,60.79463322957357,0.015,0.0,242262968.25071225,0.21431153212072024,0.9869569088319088,0.003378399693249179,0.999609375,36.677149057388306
bayesian_train,5,0.07568993505326654,4000.3484422297897,253666895.04273504,80.48749531368244,0.020000000000000004,0.0,241590912.36467236,0.2855381909176707,0.9869569088319088,0.003753395066975429,0.99921875,36.810394525527954
bayesian_train,6,0.0738801944028354,3965.3481730491008,254415021.21937323,99.71408885292857,0.025,0.0,241914919.15669516,0.35642855774982884,0.9877581908831908,0.0009484896513448637,0.9998046875,36.77565050125122
bayesian_train,7,0.0823728015343399,3922.2318501268696,253340816.0,118.35032347328642,0.03,0.0,240401612.07977208,0.4274810552662928,0.9863336894586895,0.003973553093396198,0.9994140625,36.66878652572632
bayesian_train,8,0.09050348797942036,3872.326171875,253545247.77207977,136.31977292139646,0.034999999999999996,0.0,240005502.67806268,0.4977763047312126,0.9853543447293447,0.0023234989598655887,0.999609375,36.93680214881897
bayesian_train,9,0.08726073219472825,3813.4385252515135,255725639.2022792,153.4284949669471,0.04000000000000001,0.0,241337926.88319087,0.5678733438809777,0.9846643518518519,0.000981166505682296,0.999609375,36.745274782180786
bayesian_train,10,0.09221906697786364,3745.4941677517363,253457949.3105413,169.52403407083278,0.045000000000000005,0.0,238321902.2222222,0.6386371185853105,0.9836182336182336,0.001918045572717375,0.9998046875,36.12915086746216
bayesian_train,11,0.0979224400372494,3667.4391769887375,253490955.66951567,184.4430995408626,0.05,0.0,237294332.4900285,0.7078916960931487,0.9817263176638177,0.002318911217393005,0.9994140625,36.1080424785614
bayesian_train,12,0.10027217862229101,3585.733582760194,253089629.49287748,180.44269024884258,0.05,0.0,235752483.69230768,0.7766320850470607,0.9797676282051282,0.002233031619988424,0.9994140625,36.10141897201538
bayesian_train,13,0.11722323952071592,3502.85626516315,252942210.005698,176.3964703769086,0.05,0.0,234368236.9002849,0.8446009438762185,0.9765179843304843,0.002234245311990435,0.9994140625,36.20445394515991
bayesian_train,14,0.11518788582561112,3416.7345440204326,252578363.8974359,172.1633390334257,0.05,0.0,232666217.8005698,0.9118771354985019,0.9761618589743589,0.0019923582989179065,0.9990234375,36.18370270729065
bayesian_train,15,0.12701240713619216,3329.0293240017363,252786264.6153846,167.86566057775775,0.05,0.0,231391016.84330484,0.9783016489210303,0.9719551282051282,0.006750394138111915,0.9984375,36.1191623210907
bayesian_train,16,0.13910216907108272,3236.377530437589,252952846.4045584,163.3162052774022,0.05,0.0,229906475.03133902,1.0440880608934686,0.9688167735042735,0.0033483625394438834,0.9990234375,36.89883804321289
bayesian_train,17,0.145533347334527,3141.2198955829326,252915084.991453,158.62929641419328,0.05,0.0,228098138.57549858,1.1091316187474733,0.9650551994301995,0.00462319879613915,0.9982421875,36.710200548172
