phase,epoch,train_task_loss,train_kl,train_cost,train_total_loss,beta,gamma,train_synops,lambda,train_accuracy,val_loss,val_accuracy,epoch_time_sec
finetune,1,1.3563022728998777,0.0,0.0,1.3563022728998777,0.0,0.0,0.0,0.0,0.5527733262108262,1.242217019200325,0.561328125,27.28731632232666
finetune,2,0.48441385946891924,0.0,0.0,0.48441385946891924,0.0,0.0,0.0,0.0,0.8415019586894587,0.3637308653444052,0.8857421875,26.838170766830444
finetune,3,0.2930251626759513,0.0,0.0,0.2930251626759513,0.0,0.0,0.0,0.0,0.9011084401709402,0.3067358139902353,0.8998046875,27.06185746192932
finetune,4,0.23377864954308566,0.0,0.0,0.23377864954308566,0.0,0.0,0.0,0.0,0.9223869301994302,0.24739522375166417,0.9181640625,26.978644371032715
finetune,5,0.2156902830357905,0.0,0.0,0.2156902830357905,0.0,0.0,0.0,0.0,0.9255920584045584,0.2635840855306014,0.9103515625,26.991599321365356
finetune,6,0.2121982749795642,0.0,0.0,0.2121982749795642,0.0,0.0,0.0,0.0,0.9275952635327636,0.2644109112210572,0.91171875,26.816720962524414
finetune,7,0.2082276748137766,0.0,0.0,0.2082276748137766,0.0,0.0,0.0,0.0,0.9281517094017094,0.26062133638188245,0.914453125,26.952117204666138
finetune,8,0.2209447281397985,0.0,0.0,0.2209447281397985,0.0,0.0,0.0,0.0,0.9256143162393162,0.28526562261395155,0.90078125,26.863263368606567
finetune,9,0.22921456640687085,0.0,0.0,0.22921456640687085,0.0,0.0,0.0,0.0,0.9215856481481481,0.30833667516708374,0.8955078125,26.77188730239868
finetune,10,0.23767926747727597,0.0,0.0,0.23767926747727597,0.0,0.0,0.0,0.0,0.9184918091168092,0.31769478661008177,0.898828125,26.869406700134277
finetune,11,0.2535767592595853,0.0,0.0,0.2535767592595853,0.0,0.0,0.0,0.0,0.9140847578347578,0.36775030102580786,0.8779296875,26.915135383605957
finetune,12,0.24698616492102968,0.0,0.0,0.24698616492102968,0.0,0.0,0.0,0.0,0.9163105413105413,0.4152473669499159,0.8650390625,26.831170558929443
finetune,13,0.2340604913582829,0.0,0.0,0.2340604913582829,0.0,0.0,0.0,0.0,0.9201166310541311,0.40204841727390883,0.8736328125,26.743279933929443
finetune,14,0.2319839823662046,0.0,0.0,0.2319839823662046,0.0,0.0,0.0,0.0,0.9192485754985755,0.27138797724619507,0.908984375,26.821465015411377
finetune,15,0.21826084465467693,0.0,0.0,0.21826084465467693,0.0,0.0,0.0,0.0,0.9249910968660968,0.3166344940662384,0.89609375,26.876018524169922
finetune,16,0.2069754910859627,0.0,0.0,0.2069754910859627,0.0,0.0,0.0,0.0,0.9290642806267806,0.28375543681904675,0.90703125,26.82138466835022
finetune,17,0.20958877628685063,0.0,0.0,0.20958877628685063,0.0,0.0,0.0,0.0,0.9285968660968661,0.28119817951810544,0.9046875,26.856353759765625
finetune,18,0.19710446393218137,0.0,0.0,0.19710446393218137,0.0,0.0,0.0,0.0,0.9316016737891738,0.30198693498969076,0.89921875,26.836357831954956
finetune,19,0.19436763200452525,0.0,0.0,0.19436763200452525,0.0,0.0,0.0,0.0,0.932380698005698,0.2815755791962147,0.9015625,26.731424808502197
finetune,20,0.192408662639622,0.0,0.0,0.192408662639622,0.0,0.0,0.0,0.0,0.932113603988604,0.2761687382822856,0.9060546875,26.816312074661255
finetune,21,0.1834289033358593,0.0,0.0,0.1834289033358593,0.0,0.0,0.0,0.0,0.9362313034188035,0.312315880600363,0.9009765625,26.85329246520996
finetune,22,0.18749440860459607,0.0,0.0,0.18749440860459607,0.0,0.0,0.0,0.0,0.9344284188034188,0.28475631903274917,0.9095703125,26.868584871292114
finetune,23,0.17533076868692354,0.0,0.0,0.17533076868692354,0.0,0.0,0.0,0.0,0.9387241809116809,0.2564294617623091,0.9142578125,26.932302713394165
finetune,24,0.18015075441014733,0.0,0.0,0.18015075441014733,0.0,0.0,0.0,0.0,0.9364093660968661,0.2817941714078188,0.9080078125,26.807684898376465
finetune,25,0.17619457466267793,0.0,0.0,0.17619457466267793,0.0,0.0,0.0,0.0,0.9387909544159544,0.28348887898027897,0.906640625,26.806806564331055
finetune,26,0.1671715902106205,0.0,0.0,0.1671715902106205,0.0,0.0,0.0,0.0,0.94099448005698,0.2695219649234787,0.9125,26.940298795700073
finetune,27,0.16337360904427337,0.0,0.0,0.16337360904427337,0.0,0.0,0.0,0.0,0.9441773504273504,0.2903795722872019,0.90703125,26.81310772895813
finetune,28,0.16024685118273113,0.0,0.0,0.16024685118273113,0.0,0.0,0.0,0.0,0.9440883190883191,0.30998809486627577,0.9046875,26.868061304092407
finetune,29,0.16160610950740315,0.0,0.0,0.16160610950740315,0.0,0.0,0.0,0.0,0.9432202635327636,0.2831166741205379,0.9060546875,26.929842472076416
finetune,30,0.15059521085346525,0.0,0.0,0.15059521085346525,0.0,0.0,0.0,0.0,0.9471821581196581,0.32705644648522136,0.898046875,26.59416890144348
finetune,31,0.15055713797269385,0.0,0.0,0.15055713797269385,0.0,0.0,0.0,0.0,0.9484285968660968,0.3083594347350299,0.9037109375,26.58679437637329
finetune,32,0.14852538522322292,0.0,0.0,0.14852538522322292,0.0,0.0,0.0,0.0,0.9486734330484331,0.2691969300271012,0.915625,26.445698022842407
finetune,33,0.14414581864477902,0.0,0.0,0.14414581864477902,0.0,0.0,0.0,0.0,0.9497195512820513,0.28743316819891335,0.9123046875,26.581262350082397
finetune,34,0.14360383566882876,0.0,0.0,0.14360383566882876,0.0,0.0,0.0,0.0,0.9494747150997151,0.26892277364386247,0.9146484375,26.75918412208557
finetune,35,0.14077656598299995,0.0,0.0,0.14077656598299995,0.0,0.0,0.0,0.0,0.9504540598290598,0.2698282640427351,0.9169921875,26.822619199752808
finetune,36,0.13449168306088174,0.0,0.0,0.13449168306088174,0.0,0.0,0.0,0.0,0.9527243589743589,0.320187026867643,0.9021484375,26.75880527496338
finetune,37,0.1273644989266185,0.0,0.0,0.1273644989266185,0.0,0.0,0.0,0.0,0.9551504629629629,0.306696574005764,0.90859375,26.79737114906311
finetune,38,0.1338634808837009,0.0,0.0,0.1338634808837009,0.0,0.0,0.0,0.0,0.9528133903133903,0.3043911136686802,0.905859375,26.73934316635132
finetune,39,0.12723191621636393,0.0,0.0,0.12723191621636393,0.0,0.0,0.0,0.0,0.9553952991452992,0.2930427987128496,0.9107421875,26.7853581905365
finetune,40,0.1324015471267055,0.0,0.0,0.1324015471267055,0.0,0.0,0.0,0.0,0.9538149928774928,0.2717742486158386,0.9134765625,26.75055980682373
finetune,41,0.12330758856062876,0.0,0.0,0.12330758856062876,0.0,0.0,0.0,0.0,0.9564191595441596,0.3096702295355499,0.9076171875,26.797232627868652
finetune,42,0.12860210699445843,0.0,0.0,0.12860210699445843,0.0,0.0,0.0,0.0,0.9554398148148148,0.3640092357993126,0.8994140625,26.799493551254272
finetune,43,0.12926333468736406,0.0,0.0,0.12926333468736406,0.0,0.0,0.0,0.0,0.9556178774928775,0.2888852783944458,0.90859375,26.82291030883789
finetune,44,0.1238243178679393,0.0,0.0,0.1238243178679393,0.0,0.0,0.0,0.0,0.9559740028490028,0.2887595190666616,0.9072265625,26.764164209365845
finetune,45,0.12714450179129586,0.0,0.0,0.12714450179129586,0.0,0.0,0.0,0.0,0.9548388532763533,0.2901922652905341,0.909375,27.14177942276001
finetune,46,0.12102265887365722,0.0,0.0,0.12102265887365722,0.0,0.0,0.0,0.0,0.9578881766381766,0.28191795966413336,0.911328125,26.94898533821106
finetune,47,0.11594242039547856,0.0,0.0,0.11594242039547856,0.0,0.0,0.0,0.0,0.9592904202279202,0.3266073206439614,0.900390625,27.056822299957275
finetune,48,0.12067060779642176,0.0,0.0,0.12067060779642176,0.0,0.0,0.0,0.0,0.9582665598290598,0.30122794611379505,0.9072265625,26.971397399902344
finetune,49,0.11289219810837015,0.0,0.0,0.11289219810837015,0.0,0.0,0.0,0.0,0.9606258903133903,0.29360922882333396,0.9083984375,26.96450972557068
