phase,epoch,train_task_loss,train_kl,train_cost,train_total_loss,beta,gamma,train_synops,lambda,train_accuracy,val_loss,val_accuracy,epoch_time_sec
finetune,1,0.9525016930037075,0.0,0.0,0.9525016930037075,0.0,0.0,0.0,0.0,0.7043333178758622,0.49922327473759653,0.8267999750375747,53.479013204574585
finetune,2,0.6963456396096283,0.0,0.0,0.6963456396096283,0.0,0.0,0.0,0.0,0.7673777592844433,0.4219925168156624,0.8611999762058258,52.1874258518219
finetune,3,0.6192106619477272,0.0,0.0,0.6192106619477272,0.0,0.0,0.0,0.0,0.7934444232119454,0.3810592800378799,0.8765999764204025,52.03973746299744
finetune,4,0.5711927093731033,0.0,0.0,0.5711927093731033,0.0,0.0,0.0,0.0,0.8100888655583064,0.3522314826399088,0.8755999749898911,51.986011266708374
finetune,5,0.5324741843011644,0.0,0.0,0.5324741843011644,0.0,0.0,0.0,0.0,0.8221333099073834,0.33106051810085774,0.8861999785900116,51.889084577560425
finetune,6,0.5044100673248371,0.0,0.0,0.5044100673248371,0.0,0.0,0.0,0.0,0.830111087097062,0.29771090295165775,0.9029999762773514,51.86567044258118
finetune,7,0.48616934824321006,0.0,0.0,0.48616934824321006,0.0,0.0,0.0,0.0,0.8369333091709349,0.28083072490990163,0.9037999755144119,51.98837471008301
finetune,8,0.467335433041056,0.0,0.0,0.467335433041056,0.0,0.0,0.0,0.0,0.8450444207588832,0.271020570024848,0.9069999742507935,52.20882701873779
finetune,9,0.45347938520212966,0.0,0.0,0.45347938520212966,0.0,0.0,0.0,0.0,0.847044419447581,0.267486534640193,0.9087999749183655,51.98414993286133
finetune,10,0.4423122348719173,0.0,0.0,0.4423122348719173,0.0,0.0,0.0,0.0,0.8503110863765081,0.25619785889983177,0.9167999768257141,51.993476152420044
finetune,11,0.4313301270372338,0.0,0.0,0.4313301270372338,0.0,0.0,0.0,0.0,0.8557999765872956,0.2545004538819194,0.9215999782085419,51.86704969406128
finetune,12,0.4222450683845414,0.0,0.0,0.4222450683845414,0.0,0.0,0.0,0.0,0.8583777530325784,0.25430769577622414,0.9143999749422074,52.052995443344116
finetune,13,0.4152398494382699,0.0,0.0,0.4152398494382699,0.0,0.0,0.0,0.0,0.8610221979353163,0.24585405442863703,0.9151999771595001,52.4497230052948
finetune,14,0.3998472382790513,0.0,0.0,0.3998472382790513,0.0,0.0,0.0,0.0,0.8646888646152284,0.24767957609146835,0.9169999754428864,51.81612801551819
finetune,15,0.39061705105006694,0.0,0.0,0.39061705105006694,0.0,0.0,0.0,0.0,0.8678444184859594,0.2403684515506029,0.9217999768257141,51.93921160697937
finetune,16,0.3903847127242221,0.0,0.0,0.3903847127242221,0.0,0.0,0.0,0.0,0.8687333085139592,0.22962487019598485,0.9245999765396118,51.935457944869995
finetune,17,0.37135100153585276,0.0,0.0,0.37135100153585276,0.0,0.0,0.0,0.0,0.8740444195932812,0.22904512647539377,0.9279999762773514,51.881202697753906
finetune,18,0.36636451942225295,0.0,0.0,0.36636451942225295,0.0,0.0,0.0,0.0,0.8770221974452337,0.22137800820171832,0.9271999758481979,52.10471510887146
finetune,19,0.36205890993277234,0.0,0.0,0.36205890993277234,0.0,0.0,0.0,0.0,0.8783110864957173,0.21728228088468313,0.9239999788999558,52.27022051811218
finetune,20,0.3590850211514367,0.0,0.0,0.3590850211514367,0.0,0.0,0.0,0.0,0.8801555309030745,0.2252139649540186,0.9293999779224396,52.25751852989197
finetune,21,0.3532959736469719,0.0,0.0,0.3532959736469719,0.0,0.0,0.0,0.0,0.881133309006691,0.22237898875027895,0.9285999768972397,52.20471525192261
finetune,22,0.3435929215285513,0.0,0.0,0.3435929215285513,0.0,0.0,0.0,0.0,0.8843110873301824,0.21384508196264507,0.9297999757528305,52.09348511695862
finetune,23,0.3358986290834016,0.0,0.0,0.3358986290834016,0.0,0.0,0.0,0.0,0.8878444205390082,0.2180065442994237,0.9333999758958816,52.20187211036682
finetune,24,0.33843242458171313,0.0,0.0,0.33843242458171313,0.0,0.0,0.0,0.0,0.8855777540471819,0.2064723676070571,0.9311999750137329,52.20500421524048
finetune,25,0.34444505592187247,0.0,0.0,0.34444505592187247,0.0,0.0,0.0,0.0,0.8840666426552667,0.20953911054879426,0.9323999774456024,51.91848540306091
finetune,26,0.3282252930270301,0.0,0.0,0.3282252930270301,0.0,0.0,0.0,0.0,0.8890666421254476,0.21489379152655602,0.9301999783515931,51.71230340003967
finetune,27,0.3356561488161484,0.0,0.0,0.3356561488161484,0.0,0.0,0.0,0.0,0.8873333090543747,0.2084831029176712,0.931399976015091,51.5908989906311
finetune,28,0.33024734598067074,0.0,0.0,0.33024734598067074,0.0,0.0,0.0,0.0,0.8892221978637908,0.2067881226167083,0.9315999770164489,51.9870343208313
finetune,29,0.3320156611667739,0.0,0.0,0.3320156611667739,0.0,0.0,0.0,0.0,0.8884888646337721,0.20699882425367833,0.9349999743700027,51.985162019729614
finetune,30,0.31910176518890593,0.0,0.0,0.31910176518890593,0.0,0.0,0.0,0.0,0.8925555315944883,0.20866087540984155,0.9299999767541886,51.870208978652954
