phase,epoch,train_task_loss,train_kl,train_cost,train_total_loss,beta,gamma,train_accuracy,val_loss,val_accuracy,epoch_time_sec
bayesian_train,1,0.2988885510309289,4877.387796766493,4982061955.413333,0.2988885510309289,0.0,0.0,0.9112888652748532,0.04564670411404222,0.9851999825239182,81.16244459152222
bayesian_train,2,0.29954625857787,4354.904650065104,4975958523.448889,39.00981071472168,0.008888888888888889,0.0,0.9047110872136221,0.06562515912111849,0.9781999784708023,72.52019500732422
bayesian_train,3,0.32611499444478087,3467.584957953559,4959606281.102222,61.972071414523654,0.017777777777777778,0.0,0.8942888645331065,0.06839557538740337,0.9757999789714813,72.48580646514893
bayesian_train,4,0.3775219766340322,2595.864815809462,4931589730.986667,69.60058537377252,0.02666666666666667,0.0,0.8783777532974879,0.13300327610224486,0.9617999768257142,72.6102249622345
bayesian_train,5,0.45741849424938363,1854.6622755262588,4887979649.706667,66.40096755133735,0.035555555555555556,0.0,0.8551110858387417,0.2792064143717289,0.8941999781131744,76.46904373168945
bayesian_train,6,0.6000474900503954,1291.179672173394,4823555880.391111,57.98581203036838,0.044444444444444446,0.0,0.8123777554432551,0.5429949432611465,0.7103999841213227,76.18353867530823
bayesian_train,7,0.8449292812413639,894.1683089870877,4732734908.302222,48.533906851874455,0.05333333333333334,0.0,0.735733316971196,0.8156577271223068,0.5025999876856804,73.478590965271
bayesian_train,8,1.1516346862581042,625.9201159667969,4612543741.724444,40.09777623918321,0.06222222222222223,0.0,0.6342222082283762,1.1775640380382537,0.31079999178647993,72.82181668281555
bayesian_train,9,1.448109726243549,449.43169796413844,4464969066.382222,33.407697938283285,0.07111111111111111,0.0,0.5282888734671805,1.414530347585678,0.2709999944269657,73.24269461631775
bayesian_train,10,1.718547599448098,331.57137162950306,4293141102.648889,28.244256699879966,0.08000000000000002,0.0,0.4209555443459087,1.5701923656463623,0.23719999372959136,73.12863826751709
bayesian_train,11,1.9567630154556699,251.13483103434245,4101464962.2755556,24.279859621259902,0.08888888888888889,0.0,0.31771110230849847,1.6809107553958893,0.21199999421834945,76.34111714363098
bayesian_train,12,2.173411181502872,191.67218180338543,3881189170.631111,20.914690935346815,0.09777777777777778,0.0,0.2267333272803161,1.8447072851657866,0.21819999404251575,76.33480930328369
bayesian_train,13,2.3079296361075508,142.9307179514567,3602272122.595556,17.55387325392829,0.10666666666666667,0.0,0.14477777380496262,2.012411445379257,0.23659999422729017,76.09124636650085
bayesian_train,14,2.3127377804120384,103.48365976969401,3254796757.0488887,14.270849457846747,0.11555555555555555,0.0,0.10911110803070996,2.159558379650116,0.24219999380409718,76.62261128425598
bayesian_train,15,2.30452453189426,76.29699713812934,2895283447.4666667,11.799262209998236,0.12444444444444445,0.0,0.10224444163342317,2.292388969659805,0.23199999392032622,76.39944815635681
bayesian_train,16,2.3030567378467985,56.79848150889079,2531012564.1955557,9.876188029183282,0.13333333333333333,0.0,0.10026666382534637,2.3634810841083524,0.24239999443292617,76.38335418701172
bayesian_train,17,2.302812404897478,42.52474835289849,2173282103.04,8.350776779386733,0.14222222222222222,0.0,0.10033333065195216,2.6965754973888396,0.2365999936312437,72.81666707992554
bayesian_train,18,2.3026847211519876,31.991335309346518,1834710834.7733333,7.136930945714314,0.1511111111111111,0.0,0.10019999727606774,3.0489932012557985,0.2211999937146902,76.45003008842468
