Point,Selection,Achieved Pruned %,SynOps Budget,Kept SynOps Fraction,Keep Plan,Original Parameters,Remaining Parameters,Accuracy After,Fine Tune Best Val,SynOps After,Dense MACs After,Gate Saturation,Log Alpha Std,Ranking Usable,Layers At Min Width,FLOPs,Latency
synops 0.525,importance,91.89070186537913,0.525,0.5249218649688441,"synops_budget(budget=0.525 of measured SynOps, rank_by=importance, achieved=0.5249, kept 1299/4224 units, min_keep_fraction=0.2)",14728266,1194359,0.893690664556962,0.91796875,51887406.78046875,405643336.0,0.0,0.048008669167757034,False,0,405643336,20.015009655617177
