phase,epoch,train_task_loss,train_kl,train_cost,train_total_loss,beta,gamma,train_accuracy,val_loss,val_accuracy,epoch_time_sec
finetune,1,0.649282087435325,0.0,0.0,0.649282087435325,0.0,0.0,0.7943999780217806,0.2347229280695319,0.9231999748945237,53.76917338371277
finetune,2,0.43338937104576164,0.0,0.0,0.43338937104576164,0.0,0.0,0.8599110865592956,0.18640235856175422,0.9325999736785888,50.54570960998535
finetune,3,0.37312521651387215,0.0,0.0,0.37312521651387215,0.0,0.0,0.8761777535412046,0.15655273389071225,0.9449999797344207,50.96041750907898
finetune,4,0.35693199130396047,0.0,0.0,0.35693199130396047,0.0,0.0,0.8808888636695014,0.14674773015081882,0.949199977517128,50.72679686546326
finetune,5,0.3261579147064024,0.0,0.0,0.3261579147064024,0.0,0.0,0.8901555314328935,0.13118053892627357,0.9555999755859375,50.64752984046936
finetune,6,0.31224225676308076,0.0,0.0,0.31224225676308076,0.0,0.0,0.8965999751620822,0.1342965479567647,0.9541999781131745,50.632288694381714
finetune,7,0.3022616906960805,0.0,0.0,0.3022616906960805,0.0,0.0,0.8996888662046857,0.1404508294351399,0.9503999769687652,50.74204707145691
finetune,8,0.291983575284895,0.0,0.0,0.291983575284895,0.0,0.0,0.9013110864824719,0.12366791826672852,0.9591999769210815,51.126986265182495
finetune,9,0.28222231124424274,0.0,0.0,0.28222231124424274,0.0,0.0,0.9062221976783541,0.11543454885482789,0.9609999758005142,51.0265474319458
finetune,10,0.2732880856303705,0.0,0.0,0.2732880856303705,0.0,0.0,0.9069777539041307,0.12110008312854915,0.959199977517128,51.2081983089447
finetune,11,0.2606718119730552,0.0,0.0,0.2606718119730552,0.0,0.0,0.9126888663901223,0.10534464244730771,0.9647999757528305,51.75470685958862
finetune,12,0.2507403662800789,0.0,0.0,0.2507403662800789,0.0,0.0,0.9174666441149182,0.11221092944033444,0.9621999764442444,50.65829610824585
finetune,13,0.2408044096103145,0.0,0.0,0.2408044096103145,0.0,0.0,0.9195333105325699,0.11077408629935234,0.9631999814510346,51.32408118247986
finetune,14,0.2330006718883912,0.0,0.0,0.2330006718883912,0.0,0.0,0.9241777555147807,0.10422342584002763,0.9633999812602997,50.9892463684082
finetune,15,0.23243229357318745,0.0,0.0,0.23243229357318745,0.0,0.0,0.9235333099630144,0.10860010499134659,0.9655999779701233,51.24405360221863
finetune,16,0.22412774652242662,0.0,0.0,0.22412774652242662,0.0,0.0,0.9243777543968624,0.09506265184376389,0.9697999781370163,51.06886863708496
finetune,17,0.2189652367370824,0.0,0.0,0.2189652367370824,0.0,0.0,0.9264444211456511,0.1003241742681712,0.9677999770641327,50.792399644851685
finetune,18,0.2130685869573305,0.0,0.0,0.2130685869573305,0.0,0.0,0.9300666445493698,0.09392788731027395,0.9701999759674073,50.755730867385864
finetune,19,0.20571040333766077,0.0,0.0,0.20571040333766077,0.0,0.0,0.9319777553611331,0.09770306624472141,0.9705999791622162,51.46942591667175
finetune,20,0.2048337774289151,0.0,0.0,0.2048337774289151,0.0,0.0,0.9328888665967517,0.08290889110416173,0.9733999794721604,50.525991916656494
finetune,21,0.19346205942746666,0.0,0.0,0.19346205942746666,0.0,0.0,0.9366221997472975,0.08450580270029605,0.9713999795913696,51.30203366279602
finetune,22,0.1887272039304177,0.0,0.0,0.1887272039304177,0.0,0.0,0.936399978266822,0.09031890933401883,0.971199979186058,51.26136565208435
finetune,23,0.1880618575649957,0.0,0.0,0.1880618575649957,0.0,0.0,0.9379110887315538,0.07972714379429817,0.9733999788761138,51.35802245140076
finetune,24,0.18263697354743877,0.0,0.0,0.18263697354743877,0.0,0.0,0.9396888661384583,0.07819763003848493,0.9763999831676483,50.434422731399536
finetune,25,0.17961385924162135,0.0,0.0,0.17961385924162135,0.0,0.0,0.9401333101590474,0.07690941588021814,0.9769999778270722,51.338698863983154
finetune,26,0.17838361737007896,0.0,0.0,0.17838361737007896,0.0,0.0,0.9411999775303734,0.07798232567962259,0.9729999792575836,51.48269748687744
finetune,27,0.17471331102566587,0.0,0.0,0.17471331102566587,0.0,0.0,0.9427333106597264,0.07526070072781295,0.9763999795913696,51.22815918922424
finetune,28,0.1721093369089067,0.0,0.0,0.1721093369089067,0.0,0.0,0.9426888660589854,0.07269426967017352,0.9755999803543091,51.466352701187134
finetune,29,0.16970757292997507,0.0,0.0,0.16970757292997507,0.0,0.0,0.9429555322726567,0.07440629911143333,0.9749999797344208,51.345317125320435
finetune,30,0.17015511453565624,0.0,0.0,0.17015511453565624,0.0,0.0,0.9442666439215343,0.07520007989834994,0.9753999799489975,51.39514684677124
