phase,epoch,train_task_loss,train_kl,train_cost,train_total_loss,beta,gamma,train_accuracy,val_loss,val_accuracy,epoch_time_sec
bayesian_train,50,1.0289963708321253,400.9067949761285,4444259250.631111,5.038064224984911,0.01,0.0,0.6648888745241694,1.1680955743789674,0.3321999922394753,71.72892117500305
bayesian_train,51,1.0344396865367889,396.8102234564887,4438960637.724444,5.002541830804613,0.01,0.0,0.662599984606107,1.1698942911624908,0.32879999130964277,72.07458090782166
bayesian_train,52,1.034859053823683,393.0777252197266,4434043137.706667,4.965636222097609,0.01,0.0,0.6599999863571591,1.1534912276268006,0.3335999904572964,71.93325448036194
bayesian_train,53,1.0447074731853274,389.67646650526257,4429490785.848889,4.941472043991089,0.01,0.0,0.6587555408477783,1.1733283734321593,0.3177999903261661,71.65972375869751
bayesian_train,54,1.0497991134060753,386.5701241387261,4425277912.177778,4.915500264167786,0.01,0.0,0.6574666516317261,1.1883288717269898,0.3221999931335449,71.82726716995239
bayesian_train,55,1.047658500207795,383.7778153143989,4421439012.9777775,4.88543657567766,0.01,0.0,0.657466652724478,1.1809839618206024,0.32079999178647994,80.28779125213623
bayesian_train,56,1.0511382797691557,381.2104581366645,4417864047.502222,4.863242780897353,0.01,0.0,0.6570222075780233,1.1906093907356263,0.3077999933063984,71.75755858421326
bayesian_train,57,1.0573246294260026,378.9264355129666,4414650063.075556,4.846588888698154,0.01,0.0,0.6537999848855867,1.1729476833343506,0.32739999070763587,71.12816143035889
bayesian_train,58,1.048413335416052,376.87197136773005,4411733089.28,4.817132961485121,0.01,0.0,0.6572444300187958,1.1971279394626617,0.30359999284148215,71.43162989616394
bayesian_train,59,1.0623896440532472,375.0534685262044,4409131857.92,4.812924236191644,0.01,0.0,0.6517555408345328,1.1960789096355438,0.3103999917209148,70.9452817440033
bayesian_train,60,1.0496022611856461,373.418492058648,4406774208.853333,4.783787094751994,0.01,0.0,0.6531333189871577,1.1936358606815338,0.3111999914050102,71.41165351867676
bayesian_train,61,1.0598598963022232,372.0010540771484,4404714099.484445,4.779870353274875,0.01,0.0,0.6524666525589096,1.1999921011924743,0.3111999924480915,71.08099436759949
bayesian_train,62,1.0525226030084822,370.75299370659724,4402884750.791111,4.760052458445231,0.01,0.0,0.6533999848034647,1.202264574766159,0.30979999154806137,71.51096534729004
bayesian_train,63,1.0599478335513008,369.6694752332899,4401289951.573334,4.756642506917317,0.01,0.0,0.6522666524847348,1.198002072572708,0.30999999210238455,70.95342993736267
bayesian_train,64,1.0628981396887038,368.7354329766168,4399907895.182222,4.750252380371093,0.01,0.0,0.6529333195421431,1.2042247200012206,0.3103999900817871,71.05028915405273
bayesian_train,65,1.0588263985183504,367.9485974799262,4398736856.746667,4.738312301105923,0.01,0.0,0.6521555422080888,1.196360821723938,0.3113999915122986,71.43079328536987
bayesian_train,66,1.0616350070635479,367.29715640597874,4397768531.057777,4.734606481128269,0.01,0.0,0.6509555412994491,1.2080899143218995,0.30419999212026594,71.13961052894592
bayesian_train,67,1.0515808128648334,366.76072574191625,4396969341.724444,4.719187987115648,0.01,0.0,0.6562444301115142,1.1988029444217683,0.31899999141693114,71.19373822212219
bayesian_train,68,1.0627374246716499,366.3311290825738,4396327231.146667,4.726048636966281,0.01,0.0,0.6521555410159958,1.2044967198371888,0.31359999150037765,71.68085885047913
bayesian_train,69,1.0616944480604595,365.9942594740126,4395819315.2,4.72163694911533,0.01,0.0,0.6520444296134843,1.2062036406993866,0.29999999269843103,72.24864387512207
bayesian_train,70,1.0576925939983792,365.7408438449436,4395439377.066667,4.71510095861223,0.01,0.0,0.6543777635693551,1.1961125993728638,0.3107999908924103,72.16202235221863
bayesian_train,71,1.0613943665557437,365.5572622680664,4395162228.053333,4.716966899236043,0.01,0.0,0.6508888748950429,1.2054716169834137,0.30919999271631243,71.40985465049744
bayesian_train,72,1.0537646545966466,365.4348922390408,4394978388.764444,4.708113484912449,0.01,0.0,0.6539999851584435,1.1997417962551118,0.31439999118447304,71.93488502502441
bayesian_train,73,1.0571959572368197,365.36074883355036,4394866773.902223,4.710803355640835,0.01,0.0,0.6544222072429127,1.1989514029026032,0.3169999919831753,71.76199388504028
bayesian_train,74,1.0592956309186088,365.32209533691406,4394808791.608889,4.7125164879692925,0.01,0.0,0.6533333193924692,1.2012837255001068,0.3097999918460846,71.42384266853333
bayesian_train,75,1.0546654952896966,365.3088262600369,4394788491.377778,4.707753683725993,0.01,0.0,0.6527333202958107,1.2071933376789092,0.30219999223947525,71.88693499565125
