Point,Selection,Achieved Pruned %,SynOps Budget,Kept SynOps Fraction,Keep Plan,Original Parameters,Remaining Parameters,Accuracy After,Fine Tune Best Val,SynOps After,Dense MACs After,Gate Saturation,Log Alpha Std,Ranking Usable,Layers At Min Width,FLOPs,Latency
synops 0.5,importance,97.09150480689969,0.5,0.4998264115745607,"synops_budget(budget=0.5 of measured SynOps, rank_by=importance, achieved=0.4998, kept 633/2304 units)",21362834,621337,0.8899999755620956,0.907799978852272,240923840.014,1090796064.0,0.0,0.293906033039093,True,0,1090796064,21.39806441962719
